College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 53,Canada,5008,12948,-7940,9.6948395,1269679,Computer Science,Volleyball,24,70.5,455
College 33,Japan,25532,13932,720,8.7251325,3950265,Economics,Football,31,77.64,667
College 72,Singapore,19547,9574,9973,10.0,3348335,Business Administration,Tennis,33,73.32,408
College 32,Switzerland,3773,14805,-11032,7.524711,429422,Physics,Athletics,47,98.74000000000001,532
College 48,South Africa,4309,11433,-7124,8.3376475,1735295,Physics,Tennis,19,100.0,298
College 68,Canada,18418,8405,8117,7.7776825,595365,Economics,Volleyball,34,64.95,412
College 57,Canada,1710,7091,-5381,7.118024500000001,1096049,Computer Science,Badminton,34,63.879999999999995,492
College 62,USA,3757,6480,-2723,9.647344499999999,4454689,Electrical Engineering,Basketball,34,80.96000000000001,116
College 82,China,6528,8910,-2382,7.958779,1317558,Mathematics,Football,25,69.13,509
College 87,South Africa,16967,14557,2410,9.107460999999999,974922,Chemical Engineering,Athletics,8,67.73,464
College 93,USA,17800,5590,2252,10.0,4705404,Biotechnology,Basketball,37,96.07000000000001,625
College 2,Canada,5446,3933,1513,9.2118985,2583797,Computer Science,Athletics,41,72.74,335
College 77,Japan,18039,4370,10589,9.9990205,3618041,Computer Science,Cricket,11,63.99,625
College 16,Australia,28152,8767,11682,9.553847000000001,507694,Biotechnology,Basketball,43,86.41,668
College 8,China,25236,13783,2961,9.2036875,3287375,Business Administration,Swimming,41,95.24,546
College 19,South Africa,22401,10526,11875,8.2086075,1797215,Biotechnology,Athletics,41,64.97,600
College 32,Canada,10110,11487,-1377,8.135059,1570118,Electrical Engineering,Volleyball,12,86.22,472
College 67,Japan,13515,9253,4262,9.379097999999999,4058196,Electrical Engineering,Chess,0,83.93,601
College 32,Australia,10132,2816,7316,8.693919000000001,2487838,Physics,Chess,1,71.02,587
College 85,Japan,29590,11500,11667,8.479117,1758234,Economics,Football,9,88.64,702
College 25,South Africa,23768,12956,9419,7.803827500000001,2027655,Mathematics,Cricket,19,67.84,430
College 53,Japan,11935,1971,9732,7.802550999999999,3505102,Computer Science,Chess,24,81.69000000000001,354
College 81,Australia,7922,6548,1374,9.399958,3399916,Civil Engineering,Athletics,36,71.33,468
College 25,India,13659,6337,7322,8.311883,723766,Civil Engineering,Chess,7,65.73,316
College 33,Canada,18641,13380,5261,7.507078,334156,Economics,Cricket,12,95.72,270
College 31,Canada,5722,5275,447,8.546028,1532056,Economics,Football,14,66.07000000000001,235
College 36,Canada,7685,14403,-6718,8.175768,371536,Biotechnology,Cricket,48,71.46,478
College 87,Switzerland,25344,4030,9619,9.963090000000001,3946180,Civil Engineering,Chess,13,66.09,317
College 89,Switzerland,2387,11583,-9196,10.0,4443007,Economics,Badminton,34,84.71000000000001,208
College 49,Australia,4220,7906,-3686,9.2206235,2541247,Mechanical Engineering,Chess,19,67.06,488
College 44,Switzerland,1129,6719,-5590,10.0,4272795,Physics,Cricket,22,94.41,326
College 48,South Africa,2284,958,1326,8.8686505,3397301,Physics,Tennis,10,70.04,264
College 30,Japan,16532,14539,1993,8.493915,2407830,Chemical Engineering,Athletics,30,100.0,532
College 13,South Africa,20265,12400,2485,8.128359,3236718,Business Administration,Volleyball,34,81.75,668
College 43,South Africa,22695,2386,949,9.2282445,4376489,Mechanical Engineering,Badminton,13,76.1,303
College 93,Singapore,29950,5672,7266,7.2357575,351515,Business Administration,Athletics,42,79.07000000000001,381
College 16,South Africa,26037,12882,8695,8.0111365,982273,Biotechnology,Basketball,24,82.84,425
College 91,Canada,2425,3223,-798,9.360895,4161790,Biotechnology,Basketball,5,86.46,508
College 26,Japan,10674,2792,4043,8.032567,945134,Business Administration,Tennis,37,90.06,558
College 75,China,4641,8928,-4287,10.0,4327407,Electrical Engineering,Badminton,15,79.51,410
College 47,UK,20771,13607,7164,10.0,4691391,Civil Engineering,Swimming,13,93.22,679
College 37,South Africa,5366,5450,-84,6.4568985,1913797,Biotechnology,Chess,9,86.9,212
College 3,UK,20540,5993,14547,6.559804,419608,Economics,Cricket,31,78.69999999999999,301
College 26,UK,19884,11075,2768,8.674742499999999,2309485,Mathematics,Football,8,65.19,403
College 98,UK,8633,9851,-1218,8.981556,963112,Economics,Athletics,2,62.010000000000005,260
College 97,India,15855,4301,3212,9.7086925,4757385,Economics,Football,12,87.84,574
College 15,Australia,20365,9682,10683,7.208697,3057394,Economics,Cricket,39,88.51,476
College 66,UK,20353,10695,6172,10.0,3670454,Chemical Engineering,Basketball,31,95.58,311
College 28,China,29383,11987,7344,10.0,3290629,Mathematics,Badminton,26,67.03999999999999,627
College 84,UK,11815,3283,1428,8.758295,2796590,Electrical Engineering,Volleyball,45,77.88,270
College 38,South Africa,21428,7824,9784,6.7658375,211675,Electrical Engineering,Football,49,74.63000000000001,374
College 44,Switzerland,28071,5375,3008,8.648486,2396972,Biotechnology,Football,31,74.38,498
College 53,Canada,13914,10736,3178,10.0,4157614,Computer Science,Chess,6,79.05999999999999,555
College 80,India,6758,3160,862,9.7671205,4234241,Civil Engineering,Basketball,43,66.99,402
College 4,Canada,15153,6212,5879,8.7725625,4565125,Electrical Engineering,Athletics,3,65.2,351
College 72,Canada,21096,753,1559,9.596783,3373566,Physics,Basketball,18,66.61999999999999,554
College 44,Canada,2534,3126,-592,9.664102999999999,3128206,Civil Engineering,Volleyball,0,77.88,473
College 46,Australia,11025,5876,2500,8.8173095,1614619,Chemical Engineering,Basketball,4,89.03,473
College 84,China,9330,10499,-1169,9.4229135,4145827,Computer Science,Swimming,27,95.78,379
College 26,Japan,22828,10724,9232,9.804612500000001,4889225,Mathematics,Swimming,13,91.24,652
College 96,Singapore,21988,11688,10300,7.968301,2356602,Biotechnology,Athletics,39,85.06,640
College 13,South Africa,2920,7446,-4526,8.839679,2599358,Mathematics,Badminton,6,84.5,153
College 69,Switzerland,15528,4660,10868,6.205373,2190746,Business Administration,Chess,45,84.66,492
College 44,India,10810,14649,-3839,9.106208,2712416,Physics,Athletics,43,74.46,383
College 53,India,19865,9837,10028,8.459115,2958230,Mechanical Engineering,Football,27,67.72,543
College 51,India,22828,3166,1381,9.2996075,4859215,Physics,Tennis,11,80.66999999999999,285
College 13,Singapore,2533,1371,1162,10.0,4591443,Physics,Badminton,41,81.92999999999999,498
College 41,South Africa,24243,2541,11837,9.2095995,4979199,Mathematics,Football,30,78.29,587
College 11,UK,13635,13137,498,9.240234,2240468,Mechanical Engineering,Chess,4,62.57,583
College 37,China,8099,2160,5939,9.1158885,4971777,Civil Engineering,Cricket,6,79.0,175
College 60,India,9100,3824,5276,8.057325,694650,Computer Science,Swimming,37,79.64,491
College 32,India,21630,3928,538,8.3859955,3771991,Physics,Cricket,21,94.05,439
College 45,UK,18924,4568,3566,10.0,4297880,Chemical Engineering,Cricket,46,82.71,625
College 18,Switzerland,22846,14629,8217,9.270226000000001,1080452,Economics,Swimming,17,72.47,490
College 93,Canada,25791,14429,5758,9.9093275,2958655,Biotechnology,Volleyball,47,81.13000000000001,412
College 79,Singapore,26936,9313,1236,7.5748035,3529607,Biotechnology,Volleyball,28,76.22,661
College 20,USA,26219,13538,3577,10.0,4023800,Civil Engineering,Athletics,15,68.78,428
College 44,Switzerland,10104,9592,512,9.4889065,4837813,Economics,Badminton,42,86.19,363
College 36,South Africa,1122,7477,-6355,6.716489,872978,Computer Science,Swimming,15,83.28,66
College 69,China,9861,14681,-4820,10.0,4555535,Computer Science,Chess,35,82.66,286
College 37,Australia,1053,9009,-7956,9.343531500000001,1367063,Mechanical Engineering,Swimming,4,82.82000000000001,271
College 33,USA,2112,13650,-11538,8.794914,2709828,Chemical Engineering,Badminton,32,78.04,254
College 82,South Africa,7992,13149,-5157,9.2179405,1715881,Computer Science,Badminton,33,73.02,385
College 19,Switzerland,25397,2843,7683,10.0,799919,Electrical Engineering,Football,34,89.98,541
College 51,South Africa,5630,13669,-8039,9.890535999999999,1421072,Business Administration,Cricket,48,67.24,332
College 32,USA,29951,3112,8717,9.653527,3867054,Economics,Volleyball,40,84.53,739
College 22,China,10488,736,9752,8.1355335,651067,Economics,Chess,46,80.27,227
College 1,Singapore,19874,7194,12185,6.344317,1168634,Civil Engineering,Cricket,37,87.35000000000001,634
College 54,Australia,5659,9719,-4060,8.9560895,4372179,Chemical Engineering,Chess,39,71.57000000000001,492
College 89,China,5304,8014,-2710,8.710628,2161256,Civil Engineering,Athletics,15,84.39,439
College 20,Switzerland,22621,2940,4200,7.4103544999999995,220709,Civil Engineering,Volleyball,24,72.53,719
College 58,UK,2869,2106,763,8.151945,3643890,Biotechnology,Volleyball,19,80.05000000000001,133
College 35,China,3746,1565,2181,9.248558000000001,1717116,Civil Engineering,Badminton,5,95.81,503
College 70,Japan,21046,5095,1588,10.0,3726791,Electrical Engineering,Football,47,72.15,503
College 70,Singapore,8186,11384,-3198,9.0139355,2887871,Computer Science,Athletics,3,81.85,234
College 61,Japan,16998,3858,4655,9.2129725,4985945,Physics,Basketball,13,77.42999999999999,401
College 63,Australia,19756,7514,2050,7.7284049999999995,3596810,Business Administration,Athletics,42,92.13000000000001,463
College 61,Australia,6392,9941,-3549,9.550288,1740576,Economics,Badminton,24,98.13000000000001,418
College 57,Switzerland,13640,14513,-873,9.785456499999999,3490913,Computer Science,Athletics,26,100.0,365
College 3,Australia,10318,8988,1330,9.2334585,3346917,Electrical Engineering,Badminton,49,82.95,174
College 95,Australia,18541,3440,10588,9.489542,3359084,Biotechnology,Badminton,47,81.58,572
College 99,Singapore,27392,11207,741,7.2953675,1950735,Biotechnology,Badminton,12,87.34,692
College 45,USA,10390,11280,-890,8.380817,3541634,Biotechnology,Tennis,36,97.64,401
College 15,China,5852,6847,-995,9.9564255,3632851,Biotechnology,Swimming,34,76.34,347
College 17,Switzerland,9080,10511,-1431,9.706032,1252064,Biotechnology,Chess,2,66.12,160
College 15,Switzerland,13791,13659,132,9.0816325,3163265,Physics,Tennis,47,100.0,188
College 5,UK,2824,793,1102,10.0,3663302,Biotechnology,Swimming,18,91.89999999999999,202
College 86,Japan,20594,2703,9120,8.2371445,774289,Biotechnology,Badminton,44,85.62,571
College 46,Australia,7816,13374,-5558,6.946436,332872,Mathematics,Chess,42,90.82000000000001,392
College 11,China,23555,11516,2411,8.6323635,4224727,Chemical Engineering,Football,40,99.85,330
College 64,South Africa,23633,7570,8578,9.670169,4080338,Mathematics,Football,12,62.89,514
College 92,UK,25104,4171,4539,8.54176,1543520,Electrical Engineering,Volleyball,11,85.13,550
College 14,UK,12066,729,10157,8.0741755,1848351,Electrical Engineering,Football,23,96.45,569
College 39,Japan,16606,640,6702,7.545395,3290790,Physics,Cricket,40,73.14,434
College 67,USA,10348,649,7703,9.1404635,2440927,Economics,Chess,43,84.89,598
College 55,UK,24124,6769,1301,8.841697,2823394,Mechanical Engineering,Cricket,23,97.14,610
College 42,Australia,8453,8139,314,9.3411345,3522269,Computer Science,Basketball,38,64.87,516
College 75,UK,29333,13127,8460,8.4297815,3679563,Mechanical Engineering,Swimming,2,90.2,506
College 94,India,6209,13597,-7388,9.521691,3903382,Physics,Badminton,39,74.79,530
College 5,Switzerland,19487,6899,1450,9.3179355,2675871,Computer Science,Athletics,22,73.02,559
College 52,Switzerland,4842,3903,939,9.833608,4367216,Mechanical Engineering,Badminton,40,81.11,288
College 22,USA,22972,1880,6995,10.0,4747328,Physics,Athletics,30,87.77,342
College 77,Japan,26076,14800,6874,9.955257,3690514,Economics,Cricket,1,72.11,577
College 44,South Africa,27635,2712,523,8.535251,570502,Civil Engineering,Volleyball,28,65.41,347
College 85,UK,2158,9191,-7033,9.4674765,4674953,Mathematics,Basketball,28,80.92999999999999,246
College 59,Canada,12033,13403,-1370,7.7878419999999995,2715684,Biotechnology,Badminton,32,73.13000000000001,269
College 25,Singapore,16019,9982,5614,7.6919794999999995,1783959,Mathematics,Chess,42,88.12,643
College 21,UK,19999,1217,3787,8.9947225,1909445,Economics,Football,10,80.02,407
College 92,USA,26526,8273,8840,9.3591225,4258245,Physics,Swimming,17,76.28,548
College 64,South Africa,21710,8944,12035,8.352654,1685308,Business Administration,Athletics,31,67.75999999999999,326
College 68,Japan,13812,1226,755,7.282265499999999,1784531,Mathematics,Badminton,29,93.46000000000001,307
College 93,South Africa,28134,13522,7160,10.0,2382847,Mathematics,Athletics,32,82.7,509
College 47,Canada,8629,2504,6125,8.0724885,204977,Electrical Engineering,Swimming,7,78.63000000000001,579
College 35,UK,15160,13295,1865,8.7141275,1568255,Electrical Engineering,Athletics,8,85.00999999999999,270
College 87,Singapore,18167,602,6303,8.194225,1548450,Electrical Engineering,Badminton,7,98.43,644
College 7,Australia,15555,5451,5521,9.437055999999998,2474112,Computer Science,Basketball,26,95.08999999999999,385
College 56,China,12879,8233,2851,9.6609465,3301893,Mathematics,Athletics,6,77.17999999999999,435
College 52,Japan,25488,8943,2198,9.1826685,4165337,Electrical Engineering,Football,34,95.86,738
College 46,China,13369,4548,7724,8.3759035,2591807,Mathematics,Athletics,3,88.06,388
College 9,China,5135,10597,-5462,8.6370455,4554091,Electrical Engineering,Cricket,18,93.63,404
College 58,UK,14559,1788,4195,10.0,4582746,Chemical Engineering,Badminton,16,73.46,320
College 23,Japan,12314,6483,5831,7.44027,340540,Biotechnology,Volleyball,18,65.54,262
College 3,Japan,28600,9699,4292,7.329358,2998716,Mechanical Engineering,Tennis,6,96.22999999999999,738
College 61,South Africa,19614,13083,2364,9.7306285,621257,Physics,Chess,34,70.36,613
College 9,Singapore,8805,13497,-4692,10.0,4802922,Physics,Badminton,37,83.49000000000001,291
College 53,Canada,9486,10979,-1493,8.5779925,1815985,Physics,Basketball,9,94.0,276
College 68,Singapore,6271,8005,-1734,9.8425365,3665073,Economics,Volleyball,29,74.43,444
College 49,China,10534,7049,3485,9.1137945,3187589,Business Administration,Basketball,15,83.28,414
College 89,USA,18641,9312,9329,8.662034,2784068,Business Administration,Basketball,26,98.53999999999999,362
College 70,UK,5461,10584,-5123,9.3687595,2957519,Civil Engineering,Football,27,67.95,509
College 48,Singapore,18885,4112,4144,8.9831265,2686253,Mathematics,Tennis,0,63.6,685
College 82,Canada,1051,6795,-5744,9.272385,3704770,Business Administration,Basketball,18,64.66,280
College 7,South Africa,18968,10222,8746,8.9694995,2818999,Chemical Engineering,Badminton,42,87.3,429
College 99,Australia,18985,3986,13481,9.9441965,4668393,Electrical Engineering,Athletics,30,95.05,676
College 31,Canada,16144,11677,1821,7.8434305,3426861,Business Administration,Football,4,94.32000000000001,590
College 56,China,19062,2730,7639,7.380016,1680032,Physics,Basketball,8,66.99,337
College 96,Japan,11743,9461,858,8.245262499999999,2550525,Economics,Badminton,19,71.45,228
College 99,Japan,19488,1211,2458,9.8474955,4054991,Physics,Basketball,36,86.21,618
College 61,Canada,28757,13733,662,9.958875,2257750,Chemical Engineering,Basketball,36,99.89,493
College 92,Singapore,10008,5473,644,7.362587,3265174,Economics,Badminton,25,91.05,348
College 5,UK,23202,11065,9135,10.0,1098698,Business Administration,Swimming,22,95.03,427
College 30,China,21425,6544,9603,7.58471,1769420,Chemical Engineering,Athletics,5,77.04,295
College 22,USA,13549,10994,2555,6.803030000000001,206060,Electrical Engineering,Tennis,2,65.4,590
College 17,Canada,16840,1751,3943,9.8660575,2372115,Physics,Athletics,28,91.61,504
College 10,Japan,19623,5002,3425,10.0,3308486,Mechanical Engineering,Tennis,22,75.15,364
College 71,Australia,29566,13595,14025,9.1627065,3185413,Physics,Badminton,41,72.30999999999999,358
College 68,South Africa,6545,4948,1597,8.2721735,1204347,Civil Engineering,Athletics,11,89.75999999999999,354
College 42,UK,4652,9155,-4503,10.0,4998698,Chemical Engineering,Football,31,69.72999999999999,222
College 27,Singapore,12943,10891,2052,8.6439005,1187801,Mathematics,Chess,12,71.15,625
College 7,USA,2822,14174,-11352,7.951960499999999,2363921,Business Administration,Badminton,14,66.41000000000001,196
College 23,Australia,24949,11946,1626,8.7807905,2441581,Business Administration,Athletics,7,92.14,736
College 75,South Africa,18093,11556,6537,9.671816,283632,Civil Engineering,Swimming,19,93.97,416
College 8,USA,7240,14199,-6959,7.506643,1713286,Civil Engineering,Tennis,4,68.38000000000001,507
College 8,Japan,1556,12707,-11151,9.8037755,2647551,Electrical Engineering,Tennis,33,82.07,136
College 5,China,16967,11367,5600,7.490705500000001,501411,Civil Engineering,Volleyball,5,63.29,343
College 71,India,28814,5632,968,8.0068905,713781,Civil Engineering,Basketball,31,92.24,609
College 86,Singapore,5588,11423,-5835,8.279233,3178466,Civil Engineering,Badminton,18,87.75,376
College 100,Canada,27261,13903,10946,10.0,2152936,Computer Science,Athletics,1,80.58,553
College 2,UK,23231,5329,12992,7.120037,4340074,Economics,Basketball,47,77.49000000000001,445
College 88,Singapore,10314,12462,-2148,8.2971095,754219,Mathematics,Athletics,49,71.86,184
College 51,USA,17140,5385,5365,7.5765375,1153075,Chemical Engineering,Tennis,43,95.42,265
College 66,South Africa,22671,11602,5430,10.0,3878354,Mechanical Engineering,Volleyball,28,71.39,349
College 12,Japan,17877,2554,4762,6.6892854999999996,438571,Computer Science,Athletics,10,78.92,587
